sample_name,replicate,layer,Q2E,zooMS_ID,batch,plate
DC8669,2,15,0.393333333333333,Cervidae/Gazella/Saiga,17,3
DC8669,3,15,0.393333333333333,Cervidae/Gazella/Saiga,17,3
DC8670,1,15,0.46,Equidae,17,3
DC8670,2,15,0.46,Equidae,17,3
DC8670,3,15,0.46,Equidae,17,3
DC8671,1,15,0.34,Equidae,17,3
DC8671,2,15,0.34,Equidae,17,3
DC8671,3,15,0.34,Equidae,17,3
DC8672,1,15,0.51,Equidae,17,3
DC8672,2,15,0.51,Equidae,17,3
DC8672,3,15,0.51,Equidae,17,3
DC8673,1,15,0.51,Bison/Yak,17,3
DC8673,2,15,0.51,Bison/Yak,17,3
DC8673,3,15,0.51,Bison/Yak,17,3
DC8674,1,15,0.436666666666667,Canidae,17,3
DC8674,2,15,0.436666666666667,Canidae,17,3
DC8674,3,15,0.436666666666667,Canidae,17,3
DC8675,1,15,0.473333333333333,Bison/Yak,17,3
DC8675,2,15,0.473333333333333,Bison/Yak,17,3
DC8675,3,15,0.473333333333333,Bison/Yak,17,3
DC8677,1,15,0.536666666666667,Bison/Yak,17,3
DC8677,2,15,0.536666666666667,Bison/Yak,17,3
DC8677,3,15,0.536666666666667,Bison/Yak,17,3
DC8679,1,15,0.516666666666667,Ovis/Capra,17,3
DC8679,2,15,0.516666666666667,Ovis/Capra,17,3
DC8679,3,15,0.516666666666667,Ovis/Capra,17,3
DC8684,1,15,0.343333333333333,Cervidae/Gazella/Saiga,17,3
DC8684,2,15,0.343333333333333,Cervidae/Gazella/Saiga,17,3
DC8684,3,15,0.343333333333333,Cervidae/Gazella/Saiga,17,3
DC8685,1,15,0.403333333333333,Cervidae/Gazella/Saiga,17,3
DC8685,2,15,0.403333333333333,Cervidae/Gazella/Saiga,17,3
DC8685,3,15,0.403333333333333,Cervidae/Gazella/Saiga,17,3
DC8686,1,15,0.36,Cervidae/Gazella/Saiga,17,3
DC8686,2,15,0.36,Cervidae/Gazella/Saiga,17,3
DC8686,3,15,0.36,Cervidae/Gazella/Saiga,17,3
DC8688,1,15,0.413333333333333,Cervidae/Gazella/Saiga,17,3
DC8688,2,15,0.413333333333333,Cervidae/Gazella/Saiga,17,3
DC8688,3,15,0.413333333333333,Cervidae/Gazella/Saiga,17,3
DC8689,1,15,0.376666666666667,Cervidae/Gazella/Saiga,17,3
DC8689,2,15,0.376666666666667,Cervidae/Gazella/Saiga,17,3
DC8689,3,15,0.376666666666667,Cervidae/Gazella/Saiga,17,3
DC8690,1,15,0.37,Cervidae/Gazella/Saiga,17,3
DC8690,2,15,0.37,Cervidae/Gazella/Saiga,17,3
DC8690,3,15,0.37,Cervidae/Gazella/Saiga,17,3
DC8691,1,15,0.546666666666667,Bison/Yak,17,3
DC8691,2,15,0.546666666666667,Bison/Yak,17,3
DC8691,3,15,0.546666666666667,Bison/Yak,17,3
DC8692,1,15,0.44,Equidae,17,3
DC8692,2,15,0.44,Equidae,17,3
DC8692,3,15,0.44,Equidae,17,3
DC8693,1,15,0.35,Cervidae/Gazella/Saiga,17,3
DC8693,2,15,0.35,Cervidae/Gazella/Saiga,17,3
DC8693,3,15,0.35,Cervidae/Gazella/Saiga,17,3
DC8694,1,15,0.436666666666667,Cervidae/Gazella/Saiga,17,3
DC8694,2,15,0.436666666666667,Cervidae/Gazella/Saiga,17,3
DC8694,3,15,0.436666666666667,Cervidae/Gazella/Saiga,17,3
DC8695,1,15,0.556666666666667,Cervidae/Gazella/Saiga,17,3
DC8695,2,15,0.556666666666667,Cervidae/Gazella/Saiga,17,3
DC8695,3,15,0.556666666666667,Cervidae/Gazella/Saiga,17,3
DC8696,1,15,0.413333333333333,Cervidae/Gazella/Saiga,17,3
DC8696,2,15,0.413333333333333,Cervidae/Gazella/Saiga,17,3
DC8696,3,15,0.413333333333333,Cervidae/Gazella/Saiga,17,3
DC8697,1,15,0.483333333333333,Cervidae/Gazella/Saiga,17,3
DC8697,2,15,0.483333333333333,Cervidae/Gazella/Saiga,17,3
DC8697,3,15,0.483333333333333,Cervidae/Gazella/Saiga,17,3
DC8698,1,15,0.363333333333333,Cervidae/Gazella/Saiga,17,3
DC8698,2,15,0.363333333333333,Cervidae/Gazella/Saiga,17,3
DC8698,3,15,0.363333333333333,Cervidae/Gazella/Saiga,17,3
DC8699,1,15,0.5,Ovis/Capra,17,3
DC8699,2,15,0.5,Ovis/Capra,17,3
DC8699,3,15,0.5,Ovis/Capra,17,3
DC8700,1,15,0.453333333333333,Cervidae/Gazella/Saiga,17,3
DC8700,2,15,0.453333333333333,Cervidae/Gazella/Saiga,17,3
DC8700,3,15,0.453333333333333,Cervidae/Gazella/Saiga,17,3
DC8701,1,15,0.533333333333333,Cervidae/Gazella/Saiga,17,3
DC8701,2,15,0.533333333333333,Cervidae/Gazella/Saiga,17,3
DC8701,3,15,0.533333333333333,Cervidae/Gazella/Saiga,17,3
DC8702,1,15,0.47,Bison/Yak,17,3
DC8702,2,15,0.47,Bison/Yak,17,3
DC8702,3,15,0.47,Bison/Yak,17,3
DC8703,1,15,0.44,Cervidae/Gazella/Saiga,17,3
DC8703,2,15,0.44,Cervidae/Gazella/Saiga,17,3
DC8703,3,15,0.44,Cervidae/Gazella/Saiga,17,3
DC8704,1,15,0.406666666666667,Ovis/Capra,17,3
DC8704,2,15,0.406666666666667,Ovis/Capra,17,3
DC8704,3,15,0.406666666666667,Ovis/Capra,17,3
DC8705,1,15,0.483333333333333,Equidae,17,3
DC8705,2,15,0.483333333333333,Equidae,17,3
DC8705,3,15,0.483333333333333,Equidae,17,3
DC8706,1,15,0.423333333333333,Unknown,17,3
DC8706,2,15,0.423333333333333,Unknown,17,3
DC8706,3,15,0.423333333333333,Unknown,17,3
DC8707,1,15,0.53,Bison/Yak,17,3
DC8707,2,15,0.53,Bison/Yak,17,3
DC8707,3,15,0.53,Bison/Yak,17,3
DC8709,1,15,0.603333333333333,Cervidae/Gazella/Saiga,17,3
DC8709,2,15,0.603333333333333,Cervidae/Gazella/Saiga,17,3
DC8709,3,15,0.603333333333333,Cervidae/Gazella/Saiga,17,3
DC8711,1,15,0.46,Cervidae/Gazella/Saiga,17,3
DC8711,2,15,0.46,Cervidae/Gazella/Saiga,17,3
DC8711,3,15,0.46,Cervidae/Gazella/Saiga,17,3
DC8712,1,15,0.4,Cervidae/Gazella/Saiga,17,3
DC8712,2,15,0.4,Cervidae/Gazella/Saiga,17,3
DC8712,3,15,0.4,Cervidae/Gazella/Saiga,17,3
DC8714,1,15,0.356666666666667,Bison/Yak,17,3
DC8714,2,15,0.356666666666667,Bison/Yak,17,3
DC8714,3,15,0.356666666666667,Bison/Yak,17,3
DC8715,1,15,0.46,Cervidae/Gazella/Saiga,17,3
DC8715,2,15,0.46,Cervidae/Gazella/Saiga,17,3
DC8715,3,15,0.46,Cervidae/Gazella/Saiga,17,3
DC8716,1,15,0.493333333333333,Cervidae/Gazella/Saiga,17,3
DC8716,2,15,0.493333333333333,Cervidae/Gazella/Saiga,17,3
DC8716,3,15,0.493333333333333,Cervidae/Gazella/Saiga,17,3
DC8720,1,15,0.43,Cervidae/Gazella/Saiga,17,3
DC8720,2,15,0.43,Cervidae/Gazella/Saiga,17,3
DC8720,3,15,0.43,Cervidae/Gazella/Saiga,17,3
DC8721,1,15,0.63,Equidae,17,4
DC8721,2,15,0.63,Equidae,17,4
DC8721,3,15,0.63,Equidae,17,4
DC8722,1,15,0.55,Equidae,17,4
DC8722,2,15,0.55,Equidae,17,4
DC8722,3,15,0.55,Equidae,17,4
DC8724,1,15,0.4,Equidae,17,4
DC8724,2,15,0.4,Equidae,17,4
DC8724,3,15,0.4,Equidae,17,4
DC8726,1,15,0.463333333333333,Cervidae/Gazella/Saiga,17,4
DC8726,2,15,0.463333333333333,Cervidae/Gazella/Saiga,17,4
DC8726,3,15,0.463333333333333,Cervidae/Gazella/Saiga,17,4
DC8727,1,15,0.75,Bison/Yak,17,4
DC8727,2,15,0.75,Bison/Yak,17,4
DC8727,3,15,0.75,Bison/Yak,17,4
DC8728,1,15,0.53,Cervidae/Gazella/Saiga,17,4
DC8728,2,15,0.53,Cervidae/Gazella/Saiga,17,4
DC8728,3,15,0.53,Cervidae/Gazella/Saiga,17,4
DC8729,1,15,0.57,Bison/Yak,17,4
DC8729,2,15,0.57,Bison/Yak,17,4
DC8729,3,15,0.57,Bison/Yak,17,4
DC8731,1,15,0.646666666666667,Cervidae/Gazella/Saiga,17,4
DC8731,2,15,0.646666666666667,Cervidae/Gazella/Saiga,17,4
DC8731,3,15,0.646666666666667,Cervidae/Gazella/Saiga,17,4
DC8733,1,15,0.42,Cervidae/Gazella/Saiga,17,4
DC8733,2,15,0.42,Cervidae/Gazella/Saiga,17,4
DC8733,3,15,0.42,Cervidae/Gazella/Saiga,17,4
DC8735,1,15,0.54,Cervidae/Gazella/Saiga,17,4
DC8735,2,15,0.54,Cervidae/Gazella/Saiga,17,4
DC8735,3,15,0.54,Cervidae/Gazella/Saiga,17,4
DC8737,1,15,0.476666666666667,Cervidae/Gazella/Saiga,17,4
DC8737,2,15,0.476666666666667,Cervidae/Gazella/Saiga,17,4
DC8737,3,15,0.476666666666667,Cervidae/Gazella/Saiga,17,4
DC8738,1,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8738,2,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8738,3,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8739,1,15,0.546666666666667,Cervidae/Gazella/Saiga,17,4
DC8739,2,15,0.546666666666667,Cervidae/Gazella/Saiga,17,4
DC8739,3,15,0.546666666666667,Cervidae/Gazella/Saiga,17,4
DC8740,1,15,0.67,Equidae,17,4
DC8740,2,15,0.67,Equidae,17,4
DC8740,3,15,0.67,Equidae,17,4
DC8742,1,15,0.67,Cervidae/Gazella/Saiga,17,4
DC8742,2,15,0.67,Cervidae/Gazella/Saiga,17,4
DC8742,3,15,0.67,Cervidae/Gazella/Saiga,17,4
DC8743,1,15,0.443333333333333,Equidae,17,4
DC8743,2,15,0.443333333333333,Equidae,17,4
DC8743,3,15,0.443333333333333,Equidae,17,4
DC8744,1,15,0.646666666666667,Equidae,17,4
DC8744,2,15,0.646666666666667,Equidae,17,4
DC8744,3,15,0.646666666666667,Equidae,17,4
DC8745,1,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8745,2,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8745,3,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8747,1,15,0.686666666666667,Capra,17,4
DC8747,2,15,0.686666666666667,Capra,17,4
DC8747,3,15,0.686666666666667,Capra,17,4
DC8748,1,15,0.523333333333333,Cervidae/Gazella/Saiga,17,4
DC8748,2,15,0.523333333333333,Cervidae/Gazella/Saiga,17,4
DC8748,3,15,0.523333333333333,Cervidae/Gazella/Saiga,17,4
DC8749,1,15,0.46,Cervidae/Gazella/Saiga,17,4
DC8749,2,15,0.46,Cervidae/Gazella/Saiga,17,4
DC8749,3,15,0.46,Cervidae/Gazella/Saiga,17,4
DC8750,1,15,0.583333333333333,Cervidae/Gazella/Saiga,17,4
DC8750,2,15,0.583333333333333,Cervidae/Gazella/Saiga,17,4
DC8750,3,15,0.583333333333333,Cervidae/Gazella/Saiga,17,4
DC8751,1,15,0.416666666666667,Cervidae/Gazella/Saiga,17,4
DC8751,2,15,0.416666666666667,Cervidae/Gazella/Saiga,17,4
DC8751,3,15,0.416666666666667,Cervidae/Gazella/Saiga,17,4
DC8752,1,15,0.6,Cervidae/Gazella/Saiga,17,4
DC8752,2,15,0.6,Cervidae/Gazella/Saiga,17,4
DC8752,3,15,0.6,Cervidae/Gazella/Saiga,17,4
DC8753,1,15,0.653333333333333,Bison/Yak,17,4
DC8753,2,15,0.653333333333333,Bison/Yak,17,4
DC8753,3,15,0.653333333333333,Bison/Yak,17,4
DC8754,1,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8754,2,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8754,3,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8755,1,15,0.49,Bison/Yak,17,4
DC8755,2,15,0.49,Bison/Yak,17,4
DC8755,3,15,0.49,Bison/Yak,17,4
DC8756,1,15,0.656666666666667,Bison/Yak,17,4
DC8756,2,15,0.656666666666667,Bison/Yak,17,4
DC8756,3,15,0.656666666666667,Bison/Yak,17,4
DC8757,1,15,0.46,Cervidae/Gazella/Saiga,17,4
DC8757,2,15,0.46,Cervidae/Gazella/Saiga,17,4
DC8757,3,15,0.46,Cervidae/Gazella/Saiga,17,4
DC8758,1,15,0.493333333333333,Cervidae/Gazella/Saiga,17,4
DC8758,2,15,0.493333333333333,Cervidae/Gazella/Saiga,17,4
DC8758,3,15,0.493333333333333,Cervidae/Gazella/Saiga,17,4
DC8759,1,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8759,2,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8759,3,15,0.516666666666667,Cervidae/Gazella/Saiga,17,4
DC8760,1,15,0.513333333333333,Cervidae/Gazella/Saiga,17,4
DC8760,2,15,0.513333333333333,Cervidae/Gazella/Saiga,17,4
DC8760,3,15,0.513333333333333,Cervidae/Gazella/Saiga,17,4
DC8761,1,15,0.436666666666667,Cervidae/Gazella/Saiga,17,4
DC8761,2,15,0.436666666666667,Cervidae/Gazella/Saiga,17,4
DC8761,3,15,0.436666666666667,Cervidae/Gazella/Saiga,17,4
DC8762,1,15,0.55,Cervidae/Gazella/Saiga,17,4
DC8762,2,15,0.55,Cervidae/Gazella/Saiga,17,4
DC8762,3,15,0.55,Cervidae/Gazella/Saiga,17,4
DC8764,1,15,0.503333333333333,Cervidae/Gazella/Saiga,17,4
DC8764,2,15,0.503333333333333,Cervidae/Gazella/Saiga,17,4
DC8764,3,15,0.503333333333333,Cervidae/Gazella/Saiga,17,4
DC8765,1,15,0.586666666666667,Cervidae/Gazella/Saiga,17,4
DC8765,2,15,0.586666666666667,Cervidae/Gazella/Saiga,17,4
DC8765,3,15,0.586666666666667,Cervidae/Gazella/Saiga,17,4
DC8766,1,15,0.486666666666667,Cervidae/Gazella/Saiga,17,4
DC8766,2,15,0.486666666666667,Cervidae/Gazella/Saiga,17,4
DC8766,3,15,0.486666666666667,Cervidae/Gazella/Saiga,17,4
DC8767,1,15,0.596666666666667,Ovis/Cervidae/Gazella/Saiga,17,4
DC8767,2,15,0.596666666666667,Ovis/Cervidae/Gazella/Saiga,17,4
DC8767,3,15,0.596666666666667,Ovis/Cervidae/Gazella/Saiga,17,4
DC8768,1,15,0.6,Bison/Yak,17,4
DC8768,2,15,0.6,Bison/Yak,17,4
DC8768,3,15,0.6,Bison/Yak,17,4
DC8769,1,15,0.533333333333333,Cervidae/Gazella/Saiga,17,4
DC8769,2,15,0.533333333333333,Cervidae/Gazella/Saiga,17,4
DC8769,3,15,0.533333333333333,Cervidae/Gazella/Saiga,17,4
DC8771,1,15,0.536666666666667,Bison/Yak,17,4
DC8771,2,15,0.536666666666667,Bison/Yak,17,4
DC8771,3,15,0.536666666666667,Bison/Yak,17,4
DC8772,1,15,0.66,Equidae,17,4
DC8772,2,15,0.66,Equidae,17,4
DC8772,3,15,0.66,Equidae,17,4
DC8773,1,15,0.583333333333333,Equidae,17,4
DC8773,2,15,0.583333333333333,Equidae,17,4
DC8773,3,15,0.583333333333333,Equidae,17,4
DC8774,1,15,0.523333333333333,Cervidae/Gazella/Saiga,17,4
DC8774,2,15,0.523333333333333,Cervidae/Gazella/Saiga,17,4
DC8774,3,15,0.523333333333333,Cervidae/Gazella/Saiga,17,4
DC8775,1,15,0.45,Cervidae/Gazella/Saiga,17,4
DC8775,2,15,0.45,Cervidae/Gazella/Saiga,17,4
DC8775,3,15,0.45,Cervidae/Gazella/Saiga,17,4
DC8776,1,15,0.53,Cervidae/Gazella/Saiga,17,4
DC8776,2,15,0.53,Cervidae/Gazella/Saiga,17,4
DC8776,3,15,0.53,Cervidae/Gazella/Saiga,17,4
DC8777,1,15,0.483333333333333,Cervidae/Gazella/Saiga,17,4
DC8777,2,15,0.483333333333333,Cervidae/Gazella/Saiga,17,4
DC8777,3,15,0.483333333333333,Cervidae/Gazella/Saiga,17,4
DC8778,1,15,0.676666666666667,Bison/Yak,17,4
DC8778,2,15,0.676666666666667,Bison/Yak,17,4
DC8778,3,15,0.676666666666667,Bison/Yak,17,4
DC8779,1,15,0.566666666666667,Cervidae/Gazella/Saiga,17,4
DC8779,2,15,0.566666666666667,Cervidae/Gazella/Saiga,17,4
DC8779,3,15,0.566666666666667,Cervidae/Gazella/Saiga,17,4
DC8781,1,15,0.65,Equidae,17,4
DC8781,2,15,0.65,Equidae,17,4
DC8781,3,15,0.65,Equidae,17,4
DC8783,1,15,0.516666666666667,Ovis/Cervidae/Gazella/Saiga,17,4
DC8783,2,15,0.516666666666667,Ovis/Cervidae/Gazella/Saiga,17,4
DC8783,3,15,0.516666666666667,Ovis/Cervidae/Gazella/Saiga,17,4
DC8784,1,15,0.533333333333333,Canidae,17,4
DC8784,2,15,0.533333333333333,Canidae,17,4
DC8784,3,15,0.533333333333333,Canidae,17,4
DC8786,1,15,0.5,Bison/Yak,17,4
DC8786,2,15,0.5,Bison/Yak,17,4
DC8786,3,15,0.5,Bison/Yak,17,4
DC8787,1,15,0.65,Bison/Yak,17,4
DC8787,2,15,0.65,Bison/Yak,17,4
DC8787,3,15,0.65,Bison/Yak,17,4
DC8788,1,15,0.543333333333333,Cervidae/Gazella/Saiga,17,4
DC8788,2,15,0.543333333333333,Cervidae/Gazella/Saiga,17,4
DC8788,3,15,0.543333333333333,Cervidae/Gazella/Saiga,17,4
DC8789,1,15,0.436666666666667,Cervidae/Gazella/Saiga,17,4
DC8789,2,15,0.436666666666667,Cervidae/Gazella/Saiga,17,4
DC8789,3,15,0.436666666666667,Cervidae/Gazella/Saiga,17,4
DC8790,1,15,0.483333333333333,Cervidae/Gazella/Saiga,17,4
DC8790,2,15,0.483333333333333,Cervidae/Gazella/Saiga,17,4
DC8790,3,15,0.483333333333333,Cervidae/Gazella/Saiga,17,4
DC8791,1,15,0.623333333333334,Equidae,17,4
DC8791,2,15,0.623333333333334,Equidae,17,4
DC8791,3,15,0.623333333333334,Equidae,17,4
DC8792,1,15,0.493333333333333,Rhinocerotidae,17,4
DC8792,2,15,0.493333333333333,Rhinocerotidae,17,4
DC8792,3,15,0.493333333333333,Rhinocerotidae,17,4
DC8793,1,15,0.503333333333333,Equidae,17,4
DC8793,2,15,0.503333333333333,Equidae,17,4
DC8793,3,15,0.503333333333333,Equidae,17,4
DC8796,1,15,0.496666666666667,Capra,17,4
DC8796,2,15,0.496666666666667,Capra,17,4
DC8796,3,15,0.496666666666667,Capra,17,4
DC8797,1,15,0.55,Cervidae/Gazella/Saiga,17,4
DC8797,2,15,0.55,Cervidae/Gazella/Saiga,17,4
DC8797,3,15,0.55,Cervidae/Gazella/Saiga,17,4
DC8798,1,15,0.52,Cervidae/Gazella/Saiga,17,4
DC8798,2,15,0.52,Cervidae/Gazella/Saiga,17,4
DC8798,3,15,0.52,Cervidae/Gazella/Saiga,17,4
DC8802,1,15,0.5,Canidae,17,4
DC8802,2,15,0.5,Canidae,17,4
DC8802,3,15,0.5,Canidae,17,4
DC8803,1,15,0.383333333333333,Cervidae/Gazella/Saiga,17,4
DC8803,2,15,0.383333333333333,Cervidae/Gazella/Saiga,17,4
DC8803,3,15,0.383333333333333,Cervidae/Gazella/Saiga,17,4
DC8804,1,15,0.533333333333333,Cervidae/Gazella/Saiga,17,4
DC8804,2,15,0.533333333333333,Cervidae/Gazella/Saiga,17,4
DC8804,3,15,0.533333333333333,Cervidae/Gazella/Saiga,17,4
DC8805,1,15,0.616666666666667,Cervidae/Gazella/Saiga,17,4
DC8805,2,15,0.616666666666667,Cervidae/Gazella/Saiga,17,4
DC8805,3,15,0.616666666666667,Cervidae/Gazella/Saiga,17,4
DC8806,1,15,0.566666666666667,Cervidae/Gazella/Saiga,17,4
DC8806,2,15,0.566666666666667,Cervidae/Gazella/Saiga,17,4
DC8806,3,15,0.566666666666667,Cervidae/Gazella/Saiga,17,4
DC8807,1,15,0.516666666666667,Capra,17,4
DC8807,2,15,0.516666666666667,Capra,17,4
DC8807,3,15,0.516666666666667,Capra,17,4
DC8808,1,15,0.5,Cervidae/Gazella/Saiga,17,4
DC8808,2,15,0.5,Cervidae/Gazella/Saiga,17,4
DC8808,3,15,0.5,Cervidae/Gazella/Saiga,17,4
DC8809,1,15,0.556666666666667,Equidae,17,4
DC8809,2,15,0.556666666666667,Equidae,17,4
DC8809,3,15,0.556666666666667,Equidae,17,4
DC8811,1,15,0.516666666666667,Bison/Yak,17,4
DC8811,2,15,0.516666666666667,Bison/Yak,17,4
DC8811,3,15,0.516666666666667,Bison/Yak,17,4
DC8813,1,15,0.513333333333333,Bison/Yak,17,5
DC8813,2,15,0.513333333333333,Bison/Yak,17,5
DC8813,3,15,0.513333333333333,Bison/Yak,17,5
DC8814,1,15,0.506666666666667,Bison/Yak,17,5
DC8814,2,15,0.506666666666667,Bison/Yak,17,5
DC8814,3,15,0.506666666666667,Bison/Yak,17,5
DC8815,1,15,0.35,Cervidae/Gazella/Saiga,17,5
DC8815,2,15,0.35,Cervidae/Gazella/Saiga,17,5
DC8815,3,15,0.35,Cervidae/Gazella/Saiga,17,5
DC8816,1,15,0.436666666666667,Cervidae/Gazella/Saiga,17,5
DC8816,2,15,0.436666666666667,Cervidae/Gazella/Saiga,17,5
DC8816,3,15,0.436666666666667,Cervidae/Gazella/Saiga,17,5
DC8817,1,15,0.513333333333333,Cervidae/Gazella/Saiga,17,5
DC8817,2,15,0.513333333333333,Cervidae/Gazella/Saiga,17,5
DC8817,3,15,0.513333333333333,Cervidae/Gazella/Saiga,17,5
DC8818,1,15,0.446666666666667,Ursidae,17,5
DC8818,2,15,0.446666666666667,Ursidae,17,5
DC8818,3,15,0.446666666666667,Ursidae,17,5
DC8819,1,15,0.466666666666667,Ovis,17,5
DC8819,2,15,0.466666666666667,Ovis,17,5
DC8819,3,15,0.466666666666667,Ovis,17,5
DC8820,1,15,0.476666666666667,Bison/Yak,17,5
DC8820,2,15,0.476666666666667,Bison/Yak,17,5
DC8820,3,15,0.476666666666667,Bison/Yak,17,5
DC8821,1,15,0.47,Cervidae/Gazella/Saiga,17,5
DC8821,2,15,0.47,Cervidae/Gazella/Saiga,17,5
DC8821,3,15,0.47,Cervidae/Gazella/Saiga,17,5
DC8822,1,15,0.653333333333333,Cervidae/Gazella/Saiga,17,5
DC8822,2,15,0.653333333333333,Cervidae/Gazella/Saiga,17,5
DC8822,3,15,0.653333333333333,Cervidae/Gazella/Saiga,17,5
DC8823,1,15,0.583333333333333,Equidae,17,5
DC8823,2,15,0.583333333333333,Equidae,17,5
DC8823,3,15,0.583333333333333,Equidae,17,5
DC8824,1,15,0.326666666666667,Canidae,17,5
DC8824,2,15,0.326666666666667,Canidae,17,5
DC8824,3,15,0.326666666666667,Canidae,17,5
DC8825,1,15,0.486666666666667,Canidae,17,5
DC8825,2,15,0.486666666666667,Canidae,17,5
DC8825,3,15,0.486666666666667,Canidae,17,5
DC8826,1,15,0.416666666666667,Cervidae/Gazella/Saiga,17,5
DC8826,2,15,0.416666666666667,Cervidae/Gazella/Saiga,17,5
DC8826,3,15,0.416666666666667,Cervidae/Gazella/Saiga,17,5
DC8827,1,15,0.463333333333333,Cervidae/Gazella/Saiga,17,5
DC8827,2,15,0.463333333333333,Cervidae/Gazella/Saiga,17,5
DC8827,3,15,0.463333333333333,Cervidae/Gazella/Saiga,17,5
DC8828,1,15,0.333333333333333,Cervidae/Gazella/Saiga,17,5
DC8828,2,15,0.333333333333333,Cervidae/Gazella/Saiga,17,5
DC8828,3,15,0.333333333333333,Cervidae/Gazella/Saiga,17,5
DC8829,1,15,0.52,Bison/Yak,17,5
DC8829,2,15,0.52,Bison/Yak,17,5
DC8829,3,15,0.52,Bison/Yak,17,5
DC8830,1,15,0.34,Cervidae/Gazella/Saiga,17,5
DC8830,2,15,0.34,Cervidae/Gazella/Saiga,17,5
DC8830,3,15,0.34,Cervidae/Gazella/Saiga,17,5
DC8831,1,15,0.51,Rhinocerotidae,17,5
DC8831,2,15,0.51,Rhinocerotidae,17,5
DC8831,3,15,0.51,Rhinocerotidae,17,5
DC8832,1,15,0.44,Cervidae/Gazella/Saiga,17,5
DC8832,2,15,0.44,Cervidae/Gazella/Saiga,17,5
DC8832,3,15,0.44,Cervidae/Gazella/Saiga,17,5
DC8833,1,15,0.626666666666667,Cervidae/Gazella/Saiga,17,5
DC8833,2,15,0.626666666666667,Cervidae/Gazella/Saiga,17,5
DC8833,3,15,0.626666666666667,Cervidae/Gazella/Saiga,17,5
DC8834,1,15,0.326666666666667,Bison/Yak,17,5
DC8834,2,15,0.326666666666667,Bison/Yak,17,5
DC8834,3,15,0.326666666666667,Bison/Yak,17,5
DC8835,1,15,0.503333333333333,Cervidae/Gazella/Saiga,17,5
DC8835,2,15,0.503333333333333,Cervidae/Gazella/Saiga,17,5
DC8835,3,15,0.503333333333333,Cervidae/Gazella/Saiga,17,5
DC8836,1,15,0.51,Cervidae/Gazella/Saiga,17,5
DC8836,2,15,0.51,Cervidae/Gazella/Saiga,17,5
DC8836,3,15,0.51,Cervidae/Gazella/Saiga,17,5
DC8838,1,15,0.536666666666667,Cervidae/Gazella/Saiga,17,5
DC8838,2,15,0.536666666666667,Cervidae/Gazella/Saiga,17,5
DC8838,3,15,0.536666666666667,Cervidae/Gazella/Saiga,17,5
DC8841,1,15,0.326666666666667,Cervidae/Gazella/Saiga,17,5
DC8841,2,15,0.326666666666667,Cervidae/Gazella/Saiga,17,5
DC8841,3,15,0.326666666666667,Cervidae/Gazella/Saiga,17,5
DC8842,1,15,0.483333333333333,Cervidae/Gazella/Saiga,17,5
DC8842,2,15,0.483333333333333,Cervidae/Gazella/Saiga,17,5
DC8842,3,15,0.483333333333333,Cervidae/Gazella/Saiga,17,5
DC8843,1,15,0.58,Bison/Yak,17,5
DC8843,2,15,0.58,Bison/Yak,17,5
DC8843,3,15,0.58,Bison/Yak,17,5
DC8844,1,15,0.46,Elephantidae,17,5
DC8844,2,15,0.46,Elephantidae,17,5
DC8844,3,15,0.46,Elephantidae,17,5
DC8845,1,15,0.616666666666667,Equidae,17,5
DC8845,2,15,0.616666666666667,Equidae,17,5
DC8845,3,15,0.616666666666667,Equidae,17,5
DC8846,1,15,0.596666666666667,Hominin,17,5
DC8846,2,15,0.596666666666667,Hominin,17,5
DC8846,3,15,0.596666666666667,Hominin,17,5
DC8847,1,15,0.396666666666667,Bison/Yak,17,5
DC8847,2,15,0.396666666666667,Bison/Yak,17,5
DC8847,3,15,0.396666666666667,Bison/Yak,17,5
DC8848,1,15,0.553333333333333,Cervidae/Gazella/Saiga,17,5
DC8848,2,15,0.553333333333333,Cervidae/Gazella/Saiga,17,5
DC8848,3,15,0.553333333333333,Cervidae/Gazella/Saiga,17,5
DC8849,1,15,0.286666666666667,Cervidae/Gazella/Saiga,17,5
DC8849,2,15,0.286666666666667,Cervidae/Gazella/Saiga,17,5
DC8849,3,15,0.286666666666667,Cervidae/Gazella/Saiga,17,5
DC8850,1,15,0.356666666666667,Bison/Yak,17,5
DC8850,2,15,0.356666666666667,Bison/Yak,17,5
DC8850,3,15,0.356666666666667,Bison/Yak,17,5
DC8851,1,15,0.376666666666667,Cervidae/Gazella/Saiga,17,5
DC8851,2,15,0.376666666666667,Cervidae/Gazella/Saiga,17,5
DC8851,3,15,0.376666666666667,Cervidae/Gazella/Saiga,17,5
DC8852,1,15,0.526666666666667,Capra,17,5
DC8852,2,15,0.526666666666667,Capra,17,5
